t,omega_hub,omega_gnd,tau_gen,T_max,n_slack,backline_payout,k_mppt_scale
0.019999999999999858,9.519763386849425,9.757847888705935,1047.3715496103516,0.0,75,0.0,1.0
0.03999999999999904,9.551057722770372,9.71146444994344,1037.4379593876677,0.0,75,0.0,1.0
0.05999999999999823,9.577819483708597,9.43387729483611,978.978448954267,0.0,75,0.0,1.0
0.07999999999999742,9.601923337184692,9.062241729357591,903.3664767744107,0.0,75,0.0,1.0
0.0999999999999966,9.623939858459405,8.677203933804092,828.2325491970773,0.0,75,0.0,1.0
0.11999999999999579,9.644853930057561,8.323127728179859,762.0190069755606,0.0,75,0.0,1.0
0.14000000000000018,9.665344585325368,8.02102156330406,707.7046561088757,0.0,75,0.0,1.0
0.1600000000000063,9.68587228969497,7.778961621451066,665.6346829880947,0.0,75,0.0,1.0
0.18000000000001243,9.707214741025826,7.597877388275644,635.0051488799736,0.0,75,0.0,1.0
0.20000000000001855,9.729552771597941,7.47416039089647,614.4938090373024,0.0,75,0.0,1.0
0.22000000000002468,9.752739311714654,7.401205504339448,602.5562720921099,0.0,75,0.0,1.0
0.2400000000000308,9.77643366821338,7.369921883903539,597.4732343232433,0.0,75,0.0,1.0
0.26000000000003,9.80014450405631,7.36969426802077,597.4363296450801,0.0,75,0.0,1.0
0.28000000000002223,9.823364773680304,7.389806575936165,600.7016535272431,0.0,75,0.0,1.0
0.3000000000000145,9.845665809130814,7.4209770557815835,605.7799050868036,0.0,75,0.0,1.0
0.3200000000000067,9.866764985616008,7.456598755464801,611.6095149999915,0.0,75,0.0,1.0
0.33999999999999897,9.886531878775696,7.493227357768464,617.6330185873073,0.0,75,0.0,1.0
0.3599999999999912,9.90495054517823,7.530257558337905,623.7525678439567,0.0,75,0.0,1.0
0.37999999999998346,9.922079066946504,7.568985073767406,630.1848855160516,0.0,75,0.0,1.0
0.3999999999999757,9.938044889342954,7.611399728812365,637.2674641494143,0.0,75,0.0,1.0
0.41999999999996795,9.953037572169839,7.659134030837164,645.2856751256073,0.0,75,0.0,1.0
0.4399999999999602,9.967289442408704,7.7128232707126045,654.3640708577046,0.0,75,0.0,1.0
0.45999999999995245,9.98102576171719,7.771970464080682,664.4387738399674,0.0,75,0.0,1.0
0.4799999999999447,9.994412256848815,7.835226780580636,675.298565734408,0.0,75,0.0,1.0
0.49999999999993694,10.007530453787426,7.900875953963834,686.6622492391632,0.0,75,0.0,1.0
0.5199999999999569,10.02038793956725,7.967303004692074,698.2570888543288,0.0,75,0.0,1.0
0.5399999999999769,10.03295101736197,8.033311297883758,709.8749944957751,0.0,75,0.0,1.0
0.559999999999997,10.045177075056996,8.098236717352897,721.3958172331089,0.0,75,0.0,1.0
0.580000000000017,10.057033873288546,8.16187377627477,732.7780189382596,0.0,75,0.0,1.0
0.600000000000037,10.068505413732224,8.22428259151768,744.0270655965484,0.0,75,0.0,1.0
0.620000000000057,10.079590861059256,8.285555910204556,755.1548041523821,0.0,75,0.0,1.0
0.640000000000077,10.090303600905179,8.345625688175662,766.1441493985125,0.0,75,0.0,1.0
0.660000000000097,10.100673152670982,8.404177419605762,776.9321791023251,0.0,75,0.0,1.0
0.680000000000117,10.110741272355073,8.46069332173256,787.4166463285094,0.0,75,0.0,1.0
0.700000000000137,10.12054787709371,8.514595696093696,797.4817385473103,0.0,75,0.0,1.0
0.720000000000157,10.130126867653152,8.565426921524955,807.031921827829,0.0,75,0.0,1.0
0.740000000000177,10.139494551251575,8.612991761880604,816.0198979924547,0.0,75,0.0,1.0
0.760000000000197,10.14864771236171,8.657401707096229,824.4566474983598,0.0,75,0.0,1.0
0.780000000000217,10.15757131964626,8.699020552432284,832.402544288032,0.0,75,0.0,1.0
0.800000000000237,10.166247771137416,8.738351082245227,839.9465760023396,0.0,75,0.0,1.0
0.820000000000257,10.174662625345125,8.775901574079501,847.1809328172418,0.0,75,0.0,1.0
0.840000000000277,10.1828070819827,8.812074567054877,854.1792399286893,0.0,75,0.0,1.0
0.860000000000297,10.190677700867974,8.847099616616617,860.982887889717,0.0,75,0.0,1.0
0.880000000000317,10.198275836914982,8.881013634595638,867.5964349566099,0.0,75,0.0,1.0
0.900000000000337,10.205608817205173,8.913693722951182,873.9932936523724,0.0,75,0.0,1.0
0.920000000000357,10.212690556672232,8.944938348844545,880.1311427109275,0.0,75,0.0,1.0
0.940000000000377,10.219537815643232,8.974567377922547,885.9714558295874,0.0,75,0.0,1.0
0.960000000000397,10.226165690657433,9.002510273409717,891.4971034513225,0.0,75,0.0,1.0
0.980000000000417,10.232583166669647,9.02884997791797,896.7214511612425,0.0,75,0.0,1.0
1.000000000000437,10.23879121796731,9.053804435918883,901.6851224025088,0.0,75,0.0,1.0
1.020000000000457,10.244785295334612,9.077659911967148,906.4430042506895,0.0,75,4.833337072685555e-7,1.0
1.040000000000477,10.250559375806917,9.100695754972397,911.0492954702988,0.0,75,8.107850432576445e-6,1.0
1.060000000000497,10.256109324893089,9.12312375020939,915.5452565779809,0.0,75,4.0348331868998056e-5,1.0
1.080000000000517,10.261434484438599,9.145062053935366,919.9537596736138,0.0,75,0.00012339921950187084,1.0
1.100000000000537,10.266536831413692,9.166538107447423,924.2796296281435,0.0,75,0.0002898056546021147,1.0
1.120000000000557,10.271419240726573,9.18750746148028,928.513226902314,0.0,75,0.0005765325144366706,1.0
1.140000000000577,10.276086080437931,9.207882349185239,932.6360709208077,0.0,75,0.0010234010194512938,1.0
1.160000000000597,10.280544221851478,9.227573108463913,936.6291601925101,0.0,75,0.001671833013417652,1.0
1.180000000000617,10.28480175335036,9.246526378433378,940.4807507377072,0.0,75,0.002563852041330518,1.0
1.200000000000637,10.288866245024332,9.264753717511867,944.1922759076497,0.0,75,0.0037412980766425006,1.0
1.220000000000657,10.29274253905127,9.282337810897923,947.7797475918777,0.0,75,0.005245219360534706,1.0
1.240000000000677,10.296430873913659,9.299405360636067,951.268340675695,0.0,75,0.007115410467127671,1.0
1.260000000000697,10.299929070014015,9.316080292761958,954.6828722330652,0.0,75,0.009390070534383692,1.0
1.280000000000717,10.303235340736688,9.332448838808544,958.0406146187684,0.0,75,0.012105559717090791,1.0
1.300000000000737,10.306350120152405,9.348543323221422,961.3478849276262,0.0,75,0.015296235425974377,1.0
1.320000000000757,10.309276193062086,9.36435122622235,964.6018127685724,0.0,75,0.018994352902096626,1.0
1.340000000000777,10.31201755938921,9.379838578935605,967.7950894357757,0.0,75,0.023230017212789944,1.0
1.360000000000797,10.314577236052692,9.394968206688487,970.9197036515624,0.0,75,0.02803117590863158,1.0
1.380000000000817,10.316957899851248,9.409705718299618,973.9681787550057,0.0,75,0.03342364340568389,1.0
1.400000000000837,10.319161659034515,9.424028271270863,976.9353974348375,0.0,75,0.03943114970097897,1.0
1.420000000000857,10.32119236948002,9.437931708823458,979.820104344568,0.0,75,0.04607540733293361,1.0
1.440000000000877,10.323054283031054,9.451438278026917,982.6265407568765,0.0,75,0.05337619159722227,1.0
1.460000000000897,10.32475054109073,9.46459699259841,985.3645585553318,0.0,75,0.06135142995281265,1.0
1.480000000000917,10.326281633849918,9.477468497348225,988.0465003005082,0.0,75,0.07001729732832702,1.0
1.500000000000937,10.327646813791008,9.490098651617476,990.6816965917501,0.0,75,0.07938831468786232,1.0
1.520000000000957,10.328845829692105,9.502503756096818,993.2733539809756,0.0,75,0.08947744875695463,1.0
1.540000000000977,10.329880729594143,9.514673159914457,995.8190587399622,0.0,75,0.10029621125983443,1.0
1.560000000000997,10.330755170370972,9.526585593925468,998.3141638622709,0.0,75,0.11185475639243796,1.0
1.580000000001017,10.3314734563764,9.538228932321895,1000.7559228192071,0.0,75,0.12416197556378328,1.0
1.600000000001037,10.332038566255404,9.549606060390728,1003.1447349951645,0.0,75,0.13722558869144885,1.0
1.620000000001057,10.33245249576165,9.560727307671643,1005.482573168241,0.0,75,0.15105223154372202,1.0
1.640000000001077,10.332717145269767,9.57160250609962,1007.7713198824977,0.0,75,0.16564753878892705,1.0
1.660000000001097,10.332835505820574,9.582239816576308,1010.0125189261839,0.0,75,0.18101622254776686,1.0
1.680000000001117,10.332810874225933,9.592650768534309,1012.2084364376806,0.0,75,0.197162146352634,1.0
1.700000000001137,10.332646249917058,9.602855682512427,1014.3632098507734,0.0,75,0.2140883945032466,1.0
1.720000000001157,10.332342958960286,9.612876189692164,1016.4812750218559,0.0,75,0.23179733687455292,1.0
1.740000000001177,10.331901295506041,9.62272226995862,1018.5646227323334,0.0,75,0.25029068928383613,1.0
1.760000000001197,10.33132190698488,9.632385941455249,1020.6114481765919,0.0,75,0.26956956956213063,1.0
1.780000000001217,10.33060697635173,9.641846172733345,1022.6171738051792,0.0,75,0.2896345495027102,1.0
1.800000000001237,10.329759670502085,9.65108427063275,1024.577703587404,0.0,75,0.3104857028785332,1.0
1.820000000001257,10.328783313329472,9.660098005874428,1026.4924283140901,0.0,75,0.3321226497326805,1.0
1.840000000001277,10.32768000997006,9.668899916325225,1028.3638815110533,0.0,75,0.35454459715248,1.0
1.860000000001297,10.326450542608601,9.677504969732237,1030.1951268311136,0.0,75,0.3777503767402041,1.0
1.880000000001317,10.325095900700127,9.685922257584838,1031.987989779751,0.0,75,0.40173847899199405,1.0
1.900000000001337,10.323617735950958,9.694153176859642,1033.7426639805967,0.0,75,0.4265070847927337,1.0
1.920000000001357,10.322018558115095,9.702199855592925,1035.459502416541,0.0,75,0.4520540942286559,1.0
1.940000000001377,10.320300809312037,9.710073870024937,1037.1408801747516,0.0,75,0.47837715291201954,1.0
1.960000000001397,10.318466120159417,9.717793245524614,1038.790561190402,0.0,75,0.5054736760037047,1.0
1.980000000001417,10.316515367594581,9.725370035911428,1040.4110456894425,0.0,75,0.5333408701103631,1.0
2.000000000001437,10.314450087904156,9.732803509375417,1042.0021056732148,0.0,75,0.5619757532231575,1.0
2.020000000001346,10.312270695615107,9.74007660536567,1043.5600150623081,0.0,75,0.5913751728552895,1.0
2.040000000001255,10.309965209476221,9.746983592298836,1045.04058063397,0.0,75,0.621535822525728,1.0
2.060000000001164,10.307537486356146,9.753447389334118,1046.4270957415938,0.0,75,0.6524542567268118,1.0
2.080000000001073,10.305025016989335,9.759918262663106,1047.816049432513,0.0,75,0.68412690450399,1.0
2.100000000000982,10.302444606504245,9.766915031835076,1049.3189216299456,0.0,75,0.7165500817667522,1.0
2.120000000000891,10.299733230847787,9.773758677964182,1050.7899456458817,0.0,75,0.7497200024411127,1.0
2.1400000000008,10.296873724712134,9.779716059441672,1052.0713082363147,0.0,75,0.7836327885655378,1.0
2.160000000000709,10.294027250496743,9.7859930590693,1053.4222616736777,0.0,75,0.8182844794244135,1.0
2.180000000000618,10.29119429062038,9.793165955335445,1054.9670937161532,0.0,75,0.8536710398055483,1.0
2.200000000000527,10.288204744430454,9.799610094989056,1056.3559381519256,0.0,75,0.8897883674612684,1.0
2.220000000000436,10.284841252595157,9.801747271584725,1056.8167453362046,0.0,75,0.9266322998460695,1.0
2.240000000000345,10.281128891223787,9.79894810575845,1056.2132237728183,0.0,75,0.9641986201976326,1.0
2.260000000000254,10.277572523500107,9.798413259033248,1056.0979263427841,0.0,75,1.002483063022373,1.0
2.280000000000163,10.274255518460505,9.805495147561897,1057.625085977459,0.0,75,1.0414813190413474,1.0
2.3000000000000718,10.270829833022695,9.814025408232439,1059.4660418477508,0.0,75,1.081189039647499,1.0
2.3199999999999807,10.268330071355981,9.838463043496958,1064.7489056408097,0.0,75,1.1216018409206903,1.0
2.3399999999998897,10.271075512520795,10.009724916459533,1102.1405219350988,0.39620652493662645,75,1.162715307242817,1.0
2.3599999999997987,10.281259235684585,10.515377614809907,1216.3048302024981,10.589388667599765,74,1.2045249945514618,1.0
2.3799999999997077,10.30121182185654,11.336325353651803,1413.6349977623354,37.636940358399045,74,1.2470264332670802,1.0
2.3999999999996167,10.329951258142636,12.252000765690825,1651.226750387374,65.79893259063189,74,1.2902151309254213,1.0
2.4199999999995256,10.362027207432272,12.957617163381043,1846.8982680802167,1462.9796240164094,72,1.3340865745440187,1.0
2.4399999999994346,10.388800302797746,13.313301664034901,1949.684013173539,2462.7058933289536,73,1.3786362327488388,1.0
2.4599999999993436,10.40993355968982,13.421172236604438,1981.4065062506195,2660.375584170367,73,1.4238595576847375,1.0
2.4799999999992526,10.434458887244253,13.5957621272843,2033.292226038679,3294.050592553635,73,1.4697519867311368,1.0
2.4999999999991616,10.460444758419282,13.8996927625637,2125.2160478303226,4678.167012129886,72,1.5163089440423003,1.0
2.5199999999990705,10.488508035329323,14.282973671868936,2244.036706024313,7100.178615089927,73,1.563525841929676,1.0
2.5399999999989795,10.517975126689937,14.585502135978178,2340.105598144864,10153.51066118906,73,1.6113980821021687,1.0
2.5599999999988885,10.544136315943556,14.821183494240154,2416.3422818693048,9858.281477367202,73,1.6599210567785991,1.0
2.5799999999987975,10.56652269329984,14.942275759651949,2455.9876536523043,6685.806384250077,71,1.7090901496852586,1.0
2.5999999999987065,10.589280216481352,14.781300568039914,2403.355311310108,8196.96085744368,71,1.7589007369501757,1.0
2.6199999999986154,10.613036512811519,14.502538640494008,2313.55989720924,8607.146175554417,72,1.8093481879045863,1.0
2.6399999999985244,10.6367954406962,14.243155771524915,2231.5423496511585,6909.437163163695,73,1.8604278658010487,1.0
2.6599999999984334,10.659334660107293,13.937436502332035,2136.773498821912,4200.3282590249555,72,1.9121351284567345,1.0
2.6799999999983424,10.678300508764762,13.731875381163276,2074.2084163217787,2894.7336687843817,72,1.9644653288295142,1.0
2.6999999999982514,10.699851105851721,13.657575756549853,2051.8231310048814,2706.6712322699364,72,2.0174138155337995,1.0
2.7199999999981603,10.727563741743365,13.841891772008442,2107.577646107945,4342.926602741012,72,2.0709759333022753,1.0
2.7399999999980693,10.760386962017424,14.410504914034245,2284.2891706514565,8152.879491736744,73,2.125147023399166,1.0
2.7599999999979783,10.803416951255333,15.232828976258395,2552.4298648193108,12765.559862630069,73,2.1799224239900075,1.0
2.7799999999978873,10.851046483995951,16.00119660260484,2816.4212198673395,13409.307168474179,70,2.235297470472417,1.0
2.7999999999977963,10.883155599645386,16.99194350992895,3175.9875866907823,15835.04819494981,70,2.2912674957720247,1.0
2.8199999999977052,10.90714772678043,17.5693328634214,3395.4960299226914,8576.252410739135,69,2.347827830607006,1.0
2.839999999997614,10.9235981982455,17.02504893433217,3188.375203380454,6022.508442346795,70,2.404973803724672,1.0
2.859999999997523,10.942635407964376,15.806605013526163,2748.3363825899346,4600.685346389264,70,2.462700742112946,1.0
2.879999999997432,10.968141444740306,14.554407753993443,2330.1386357645492,2354.223118019249,71,2.521003971189364,1.0
2.899999999997341,10.985167214328518,13.316683858665318,1950.6747589080117,1541.4388734251202,71,2.5798788149699385,1.0
2.91999999999725,10.993874587905882,12.27788981996913,1658.212362744318,1608.6947688092778,71,2.6393205962201,1.0
2.939999999997159,11.009034320919685,11.608737096614233,1482.3905467613818,2512.5277323929936,71,2.699324636589487,1.0
2.959999999997068,11.03594941495826,11.167001514408843,1371.7211510509035,3550.644895736653,70,2.7598862567323335,1.0
2.979999999996977,11.068923100796296,11.015749294590734,1334.8140577340387,4889.865925830659,72,2.82100077641502,1.0
2.999999999996886,11.104063567744873,10.969272654497601,1323.5743682557973,4854.4827782150505,72,2.882663514612048,1.0
3.019999999996795,11.133095785409559,10.875614848060321,1301.0689815568514,5137.474743068289,71,2.9448697895917673,1.0
3.039999999996704,11.14393886383924,10.825239836910116,1289.0439927928833,5894.168257052221,72,3.0076149189928776,1.0
3.059999999996613,11.154265790853673,10.839417488215918,1292.422686322252,3855.65368110281,73,3.0708942198927347,1.0
3.079999999996522,11.15767419797817,10.797043971048447,1282.3377436402898,2590.875170158084,72,3.1347030088682404,1.0
3.099999999996431,11.15678167976062,10.567624522051181,1228.421568429632,2517.1337321802102,72,3.1990366020502603,1.0
